id,workflow_transmittal_id,bim360_account_id,bim360_project_id,urn,file_name,version_number,revision_number,parent_folder_urn,last_modified_time,last_modified_user_id,last_modified_user_name,created_at,updated_at
e80a238e-8456-4065-ada5-9db40e84f2f1,38afb8fd-c4d1-4d49-8750-84c1945479ba,1caef42c-9fb7-4e6f-a5d1-cb89e69de6ea,1eea4119-3553-4167-b93d-3a3d5d07d33d,5PfUdMeESQ6S8XmZ5lCPaw,麦当劳结构模型.rvt,1,1,urn:adsk.wipprod:fs.folder:co.3JagzATeQSmJI_o8djvF_Q,2025-10-26 23:17:56,QT725AZVMVUKV69K,Khalil Chiu,2025-10-27 06:24:00.649,2025-10-27 06:24:00.649
a77e7d52-d3d8-4d67-82fe-627cb9520dd8,38afb8fd-c4d1-4d49-8750-84c1945479ba,1caef42c-9fb7-4e6f-a5d1-cb89e69de6ea,1eea4119-3553-4167-b93d-3a3d5d07d33d,N0ZqISU3Qw-ZmDsZikbp4w,BIM Integration Prototype 1.0.pdf,1,1,urn:adsk.wipprod:fs.folder:co.3JagzATeQSmJI_o8djvF_Q,2025-10-23 06:30:03,QT725AZVMVUKV69K,Khalil Chiu,2025-10-27 06:24:00.649,2025-10-27 06:24:00.649
63107d00-43c6-496b-b76f-7c6e46341c62,38afb8fd-c4d1-4d49-8750-84c1945479ba,1caef42c-9fb7-4e6f-a5d1-cb89e69de6ea,1eea4119-3553-4167-b93d-3a3d5d07d33d,m8aOlqG2TG6SNIvt58U-Zg,Acc Back up 需求文档.docx,1,1,urn:adsk.wipprod:fs.folder:co.7ajfDFd6TuWQCKLqpyf9NA,2025-10-26 15:12:21,QT725AZVMVUKV69K,Khalil Chiu,2025-10-27 06:24:00.649,2025-10-27 06:24:00.649
5290cdc8-7ae7-47d8-8e06-fe1c128f3fda,856313e9-272c-4048-8987-e13a58ab3b9c,1caef42c-9fb7-4e6f-a5d1-cb89e69de6ea,1eea4119-3553-4167-b93d-3a3d5d07d33d,N0ZqISU3Qw-ZmDsZikbp4w,BIM Integration Prototype 1.0.pdf,1,1,urn:adsk.wipprod:fs.folder:co.3JagzATeQSmJI_o8djvF_Q,2025-10-23 06:30:03,QT725AZVMVUKV69K,Khalil Chiu,2025-10-27 06:25:45.714,2025-10-27 06:25:45.714
0a961903-2c8b-439b-a5fa-80be5d24f5a9,856313e9-272c-4048-8987-e13a58ab3b9c,1caef42c-9fb7-4e6f-a5d1-cb89e69de6ea,1eea4119-3553-4167-b93d-3a3d5d07d33d,5PfUdMeESQ6S8XmZ5lCPaw,麦当劳结构模型.rvt,1,1,urn:adsk.wipprod:fs.folder:co.3JagzATeQSmJI_o8djvF_Q,2025-10-26 23:17:56,QT725AZVMVUKV69K,Khalil Chiu,2025-10-27 06:25:45.714,2025-10-27 06:25:45.714
d28a948e-c156-4268-bc55-877551b8c9b6,1229a9a2-884d-42e0-b82c-a5fe86d00a93,1caef42c-9fb7-4e6f-a5d1-cb89e69de6ea,1eea4119-3553-4167-b93d-3a3d5d07d33d,A5_wuVtWR3CEdYF2zVh6Zg,Floor Plan Sample.dwg,1,1,urn:adsk.wipprod:fs.folder:co.tv4ETPb7TFagg4RI_CU6dA,2025-10-27 02:23:14,QT725AZVMVUKV69K,Khalil Chiu,2025-10-31 08:02:54.623,2025-10-31 08:02:54.623
228dae08-24a4-4546-abe3-29bc33887541,31624a21-9c8f-4389-9705-001c5f2d817f,1caef42c-9fb7-4e6f-a5d1-cb89e69de6ea,1eea4119-3553-4167-b93d-3a3d5d07d33d,N0ZqISU3Qw-ZmDsZikbp4w,BIM Integration Prototype 1.0.pdf,1,1,urn:adsk.wipprod:fs.folder:co.3JagzATeQSmJI_o8djvF_Q,2025-10-23 06:30:03,QT725AZVMVUKV69K,Khalil Chiu,2025-10-31 09:00:20.141,2025-10-31 09:00:20.141
d56cdf32-681c-4ee4-aaea-c872e7d1e817,31624a21-9c8f-4389-9705-001c5f2d817f,1caef42c-9fb7-4e6f-a5d1-cb89e69de6ea,1eea4119-3553-4167-b93d-3a3d5d07d33d,5PfUdMeESQ6S8XmZ5lCPaw,麦当劳结构模型.rvt,1,1,urn:adsk.wipprod:fs.folder:co.3JagzATeQSmJI_o8djvF_Q,2025-10-26 23:17:56,QT725AZVMVUKV69K,Khalil Chiu,2025-10-31 09:00:20.141,2025-10-31 09:00:20.141
