id,workflow_transmittal_id,bim360_account_id,bim360_project_id,urn,file_name,version_number,revision_number,parent_folder_urn,last_modified_time,last_modified_user_id,last_modified_user_name,created_at,updated_at
e80a238e-8456-4065-ada5-9db40e84f2f1,38afb8fd-c4d1-4d49-8750-84c1945479ba,1caef42c-9fb7-4e6f-a5d1-cb89e69de6ea,1eea4119-3553-4167-b93d-3a3d5d07d33d,5PfUdMeESQ6S8XmZ5lCPaw,麦当劳结构模型.rvt,1,1,urn:adsk.wipprod:fs.folder:co.3JagzATeQSmJI_o8djvF_Q,2025-10-26 23:17:56,QT725AZVMVUKV69K,Khalil Chiu,2025-10-27 06:24:00.649,2025-10-27 06:24:00.649
a77e7d52-d3d8-4d67-82fe-627cb9520dd8,38afb8fd-c4d1-4d49-8750-84c1945479ba,1caef42c-9fb7-4e6f-a5d1-cb89e69de6ea,1eea4119-3553-4167-b93d-3a3d5d07d33d,N0ZqISU3Qw-ZmDsZikbp4w,BIM Integration Prototype 1.0.pdf,1,1,urn:adsk.wipprod:fs.folder:co.3JagzATeQSmJI_o8djvF_Q,2025-10-23 06:30:03,QT725AZVMVUKV69K,Khalil Chiu,2025-10-27 06:24:00.649,2025-10-27 06:24:00.649
63107d00-43c6-496b-b76f-7c6e46341c62,38afb8fd-c4d1-4d49-8750-84c1945479ba,1caef42c-9fb7-4e6f-a5d1-cb89e69de6ea,1eea4119-3553-4167-b93d-3a3d5d07d33d,m8aOlqG2TG6SNIvt58U-Zg,Acc Back up 需求文档.docx,1,1,urn:adsk.wipprod:fs.folder:co.7ajfDFd6TuWQCKLqpyf9NA,2025-10-26 15:12:21,QT725AZVMVUKV69K,Khalil Chiu,2025-10-27 06:24:00.649,2025-10-27 06:24:00.649
5290cdc8-7ae7-47d8-8e06-fe1c128f3fda,856313e9-272c-4048-8987-e13a58ab3b9c,1caef42c-9fb7-4e6f-a5d1-cb89e69de6ea,1eea4119-3553-4167-b93d-3a3d5d07d33d,N0ZqISU3Qw-ZmDsZikbp4w,BIM Integration Prototype 1.0.pdf,1,1,urn:adsk.wipprod:fs.folder:co.3JagzATeQSmJI_o8djvF_Q,2025-10-23 06:30:03,QT725AZVMVUKV69K,Khalil Chiu,2025-10-27 06:25:45.714,2025-10-27 06:25:45.714
0a961903-2c8b-439b-a5fa-80be5d24f5a9,856313e9-272c-4048-8987-e13a58ab3b9c,1caef42c-9fb7-4e6f-a5d1-cb89e69de6ea,1eea4119-3553-4167-b93d-3a3d5d07d33d,5PfUdMeESQ6S8XmZ5lCPaw,麦当劳结构模型.rvt,1,1,urn:adsk.wipprod:fs.folder:co.3JagzATeQSmJI_o8djvF_Q,2025-10-26 23:17:56,QT725AZVMVUKV69K,Khalil Chiu,2025-10-27 06:25:45.714,2025-10-27 06:25:45.714
